SeedX	SeedY	Weight 0	Weight 1	Weight 2	Weight 3	Weight 4	Weight 5	Weight 6	Weight 7	Weight 8	Weight 9	Weight 10	Weight 11	Weight 12	Weight 13	Weight 14	Weight 15	Weight 16	Weight 17	Weight 18	Weight 19	Weight 20	Weight 21	Weight 22	Weight 23	Weight 24	Weight 25	Weight 26	Weight 27	Weight 28	Weight 29	Weight 30	Weight 31	Weight 32	Weight 33	Weight 34	Weight 35	Weight 36	Weight 37	Weight 38	Weight 39	Weight 40	Weight 41	Weight 42	Weight 43	Weight 44	Weight 45	Weight 46	Weight 47	Weight 48	Weight 49	Weight 50	Weight 51	Weight 52	Weight 53	Weight 54	Weight 55	Weight 56	Weight 57	Weight 58	Weight 59	Weight 60	Weight 61	Weight 62	Weight 63	Weight 64	Weight 65	Weight 66	Weight 67	Weight 68	Weight 69	Weight 70	Weight 71	Weight 72	Weight 73	Weight 74	Weight 75	Weight 76	Weight 77	Weight 78	Weight 79	Weight 80	Weight 81	Weight 82	Weight 83	Weight 84	Weight 85	Weight 86	Weight 87	Weight 88	Weight 89	Weight 90	Weight 91	Weight 92	Weight 93	Weight 94	Weight 95	Weight 96	Weight 97	Weight 98	Weight 99	
0	0	1	1	1	1	1	0.0695919	0	0	0	0	1	1	1	1	0.959188	0.00974314	0	0	0	0	1	1	1	1	0.612302	0	0	0	0	0	1	1	1	0.871447	0.0800465	0	0	0	0	0	1	0.962258	0.613969	0.0794471	0	0	0	0	0	0	0.0711269	0.0103821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	1	1	1	1	1	1	0.0715353	0	0	0	1	1	1	1	1	0.961883	0.00978266	0	0	0	1	1	1	1	1	0.619259	0	0	0	0	1	1	1	1	0.867567	0.0802178	0	0	0	0	0.944472	1	0.961415	0.609707	0.0800465	0	0	0	0	0	0.0094401	0.0706723	0.0100593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	2	1	1	1	1	1	1	1	0.0699938	0	0	1	1	1	1	1	1	0.957752	0.0097629	0	0	1	1	1	1	1	1	0.611736	0	0	0	1	1	1	1	1	0.865321	0.0800993	0	0	0	0.606894	0.944689	1	0.963622	0.61387	0.081397	0	0	0	0	0	0.00971679	0.0703495	0.00985513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	3	1	1	1	1	1	1	1	1	0.0708765	0	1	1	1	1	1	1	1	0.963213	0.0100659	0	1	1	1	1	1	1	1	0.614364	0	0	0.854544	1	1	1	1	1	0.870855	0.0806065	0	0	0.0790189	0.601861	0.939584	1	0.958707	0.620306	0.0802705	0	0	0	0	0	0.00954551	0.070949	0.00949939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	4	1	1	1	1	1	1	1	1	1	0.0712323	0.94627	1	1	1	1	1	1	1	0.96127	0.00994077	0.603258	1	1	1	1	1	1	1	0.615352	0	0.0785248	0.8543	1	1	1	1	1	0.870156	0.0814958	0	0	0.0787817	0.602605	0.941856	1	0.964057	0.614615	0.0804682	0	0	0	0	0	0.00978266	0.0703561	0.00980242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	5	0.0694734	1	1	1	1	1	1	1	1	1	0.00945328	0.945763	1	1	1	1	1	1	1	0.959188	0	0.600056	1	1	1	1	1	1	1	0.616169	0	0.0788542	0.854965	1	1	1	1	1	0.868345	0.080343	0	0	0.0791836	0.601558	0.94345	1	0.958464	0.61416	0.0804286	0	0	0	0	0	0.00988148	0.0687948	0.00985513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	6	0	0.0698225	1	1	1	1	1	1	1	1	0	0.00914366	0.949788	1	1	1	1	1	1	1	0	0	0.602447	1	1	1	1	1	1	1	0	0	0.0794273	0.854208	1	1	1	1	1	0.872811	0	0	0	0.0786368	0.602236	0.944017	1	0.962094	0.612289	0.0802112	0	0	0	0	0	0.00991441	0.0709951	0.00955868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	7	0	0	0.0690122	1	1	1	1	1	1	1	0	0	0.0101911	0.943352	1	1	1	1	1	1	0	0	0	0.60474	1	1	1	1	1	1	0	0	0	0.0800202	0.854379	1	1	1	1	1	0	0	0	0	0.0798687	0.607546	0.94129	1	0.957502	0.612072	0	0	0	0	0	0	0.010033	0.0688212	0.00984195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	8	0	0	0	0.0698818	1	1	1	1	1	1	0	0	0	0.00917001	0.944379	1	1	1	1	1	0	0	0	0	0.601828	0.989748	1	1	1	1	0	0	0	0	0.0781954	0.860242	1	1	1	1	0	0	0	0	0	0.078123	0.600748	0.944788	1	0.959393	0	0	0	0	0	0	0	0.00980901	0.0703166	0.0096048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	9	0	0	0	0	0.0707645	1	1	1	1	1	0	0	0	0	0.00996053	0.945361	1	1	1	1	0	0	0	0	0	0.604457	1	1	1	1	0	0	0	0	0	0.0776091	0.853522	1	1	1	0	0	0	0	0	0	0.0781295	0.605431	0.944274	1	0	0	0	0	0	0	0	0	0.0101977	0.0708304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
