SeedX	SeedY	Weight 0	Weight 1	Weight 2	Weight 3	Weight 4	Weight 5	Weight 6	Weight 7	Weight 8	Weight 9	Weight 10	Weight 11	Weight 12	Weight 13	Weight 14	Weight 15	Weight 16	Weight 17	Weight 18	Weight 19	Weight 20	Weight 21	Weight 22	Weight 23	Weight 24	Weight 25	Weight 26	Weight 27	Weight 28	Weight 29	Weight 30	Weight 31	Weight 32	Weight 33	Weight 34	Weight 35	Weight 36	Weight 37	Weight 38	Weight 39	Weight 40	Weight 41	Weight 42	Weight 43	Weight 44	Weight 45	Weight 46	Weight 47	Weight 48	Weight 49	Weight 50	Weight 51	Weight 52	Weight 53	Weight 54	Weight 55	Weight 56	Weight 57	Weight 58	Weight 59	Weight 60	Weight 61	Weight 62	Weight 63	Weight 64	Weight 65	Weight 66	Weight 67	Weight 68	Weight 69	Weight 70	Weight 71	Weight 72	Weight 73	Weight 74	Weight 75	Weight 76	Weight 77	Weight 78	Weight 79	Weight 80	Weight 81	Weight 82	Weight 83	Weight 84	Weight 85	Weight 86	Weight 87	Weight 88	Weight 89	Weight 90	Weight 91	Weight 92	Weight 93	Weight 94	Weight 95	Weight 96	Weight 97	Weight 98	Weight 99	
0	0	1	1	1	0.914164	0	0	0	0	0	0	1	1	1	0.762291	0	0	0	0	0	0	1	1	1	0.264763	0	0	0	0	0	0	0.906199	0.760125	0.262395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	1	1	1	1	0.910008	0	0	0	0	0	1	1	1	1	0.756863	0	0	0	0	0	1	1	1	1	0.262384	0	0	0	0	0	0.746056	0.90621	0.765004	0.264147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	2	1	1	1	1	1	0.915994	0	0	0	0	1	1	1	1	1	0.764876	0	0	0	0	0.982546	1	1	1	1	0.264349	0	0	0	0	0.259561	0.748838	0.905422	0.761324	0.263099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	3	0.898923	1	1	1	1	1	0.912768	0	0	0	0.745224	1	1	1	1	1	0.759876	0	0	0	0.259235	0.981131	1	1	1	1	0.263374	0	0	0	0	0.261229	0.747083	0.906118	0.763435	0.263333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	4	0	0.8983	1	1	1	1	1	0.916027	0	0	0	0.748762	1	1	1	1	1	0.760744	0	0	0	0.258396	0.978844	1	1	1	1	0.263557	0	0	0	0	0.258245	0.747123	0.905847	0.759916	0.264473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	5	0	0	0.896768	1	1	1	1	1	0.915994	0	0	0	0.747545	1	1	1	1	1	0.76231	0	0	0	0.259528	0.981762	1	1	1	1	0.263843	0	0	0	0	0.259327	0.749803	0.905011	0.759975	0.263755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	6	0	0	0	0.901683	1	1	1	1	1	0.913952	0	0	0	0.748692	1	1	1	1	1	0.762225	0	0	0	0.260639	0.979845	1	1	1	1	0.2647	0	0	0	0	0.258407	0.748494	0.906001	0.75871	0.261845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	7	0	0	0	0	0.898879	1	1	1	1	1	0	0	0	0	0.750877	1	1	1	1	1	0	0	0	0	0.258744	0.977224	1	1	1	1	0	0	0	0	0	0.257879	0.748303	0.905129	0.761598	0.26389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	8	0	0	0	0	0	0.895741	1	1	1	1	0	0	0	0	0	0.748014	1	1	1	1	0	0	0	0	0	0.258465	0.981535	1	1	1	0	0	0	0	0	0	0.258495	0.748344	0.911005	0.762812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	9	0	0	0	0	0	0	0.898142	1	1	1	0	0	0	0	0	0	0.746463	1	1	1	0	0	0	0	0	0	0.256922	0.979885	1	1	0	0	0	0	0	0	0	0.259935	0.748285	0.904326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
