SeedX	SeedY	Weight 0	Weight 1	Weight 2	Weight 3	Weight 4	Weight 5	Weight 6	Weight 7	Weight 8	Weight 9	Weight 10	Weight 11	Weight 12	Weight 13	Weight 14	Weight 15	Weight 16	Weight 17	Weight 18	Weight 19	Weight 20	Weight 21	Weight 22	Weight 23	Weight 24	Weight 25	Weight 26	Weight 27	Weight 28	Weight 29	Weight 30	Weight 31	Weight 32	Weight 33	Weight 34	Weight 35	Weight 36	Weight 37	Weight 38	Weight 39	Weight 40	Weight 41	Weight 42	Weight 43	Weight 44	Weight 45	Weight 46	Weight 47	Weight 48	Weight 49	Weight 50	Weight 51	Weight 52	Weight 53	Weight 54	Weight 55	Weight 56	Weight 57	Weight 58	Weight 59	Weight 60	Weight 61	Weight 62	Weight 63	Weight 64	Weight 65	Weight 66	Weight 67	Weight 68	Weight 69	Weight 70	Weight 71	Weight 72	Weight 73	Weight 74	Weight 75	Weight 76	Weight 77	Weight 78	Weight 79	Weight 80	Weight 81	Weight 82	Weight 83	Weight 84	Weight 85	Weight 86	Weight 87	Weight 88	Weight 89	Weight 90	Weight 91	Weight 92	Weight 93	Weight 94	Weight 95	Weight 96	Weight 97	Weight 98	Weight 99	
0	0	1	1	1	1	1	0.247729	0	0	0	0	1	1	1	1	1	0.138833	0	0	0	0	1	1	1	1	0.806352	0.000134817	0	0	0	0	1	1	1	0.974454	0.210136	0	0	0	0	0	1	1	0.806274	0.208348	0	0	0	0	0	0	0.244905	0.137846	0.000191581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	1	1	1	1	1	1	0.247105	0	0	0	1	1	1	1	1	1	0.138684	0	0	0	1	1	1	1	1	0.807927	0.000170295	0	0	0	1	1	1	1	0.967295	0.209576	0	0	0	0	0.988872	1	1	0.811972	0.208951	0	0	0	0	0	0.136094	0.246807	0.138776	0.000120625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	2	1	1	1	1	1	1	1	0.248999	0	0	1	1	1	1	1	1	1	0.138031	0	0	1	1	1	1	1	1	0.807778	0.000191581	0	0	1	1	1	1	1	0.972467	0.206986	0	0	0	0.793353	1	1	1	0.809588	0.20981	0	0	0	0	9.22429e-05	0.134625	0.245324	0.13823	0.000120625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	3	1	1	1	1	1	1	1	1	0.247424	0	1	1	1	1	1	1	1	1	0.13962	0	1	1	1	1	1	1	1	0.803712	0.000184486	0	0.955551	1	1	1	1	1	0.978818	0.20815	0	0	0.205283	0.794715	1	1	1	0.807026	0.21064	0	0	0	0	0.000156103	0.136605	0.245976	0.137825	9.93385e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	4	1	1	1	1	1	1	1	1	1	0.247729	1	1	1	0.989539	1	1	1	1	1	0.138904	0.797695	1	1	1	1	1	1	1	0.812447	0.000156103	0.205496	0.95289	1	1	1	1	1	0.967075	0.209519	0	0	0.205439	0.794814	1	1	1	0.810205	0.208192	0	0	0	0	0.000127721	0.135604	0.245203	0.138946	0.000127721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	5	0.241002	1	1	1	1	1	1	1	1	1	0.136853	1	1	1	1	1	1	1	1	1	0.000106434	0.800448	0.988766	1	1	1	1	1	1	0.811085	0	0.203956	0.952138	1	1	1	1	1	0.973014	0.209427	0	0	0.204722	0.796454	1	1	1	0.81068	0.206269	0	0	0	0	0.000120625	0.135881	0.244806	0.138251	0.000120625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	6	0	0.243464	1	1	1	1	1	1	1	1	0	0.137378	1	1	1	1	1	1	1	1	0	0.000127721	0.792388	1	1	1	1	1	1	1	0	0	0.206347	0.955388	1	1	1	1	1	0.969437	0	0	0	0.204311	0.793019	1	1	1	0.810368	0.209015	0	0	0	0	0.000163199	0.135455	0.245437	0.137385	0.000127721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	7	0	0	0.240931	1	1	1	1	1	1	1	0	0	0.134902	1	1	1	1	1	1	1	0	0	0.000141912	0.790798	1	1	1	1	1	1	0	0	0	0.203232	0.953749	1	1	1	1	1	0	0	0	0	0.204928	0.796425	1	1	1	0.811411	0	0	0	0	0	0.000149008	0.136065	0.244117	0.138918	0.000141912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	8	0	0	0	0.242861	1	1	1	1	1	1	0	0	0	0.137186	1	1	0.988106	1	1	1	0	0	0	0.000163199	0.796901	1	1	1	1	1	0	0	0	0	0.204417	0.958397	1	1	1	1	0	0	0	0	0	0.204325	0.797284	1	1	1	0	0	0	0	0	0	0.000134817	0.135363	0.243386	0.137981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	9	0	0	0	0	0.245231	1	1	1	1	1	0	0	0	0	0.136491	1	1	1	1	1	0	0	0	0	8.51473e-05	0.795332	1	1	1	1	0	0	0	0	0	0.205638	0.952678	1	1	1	0	0	0	0	0	0	0.204822	0.796163	1	1	0	0	0	0	0	0	0	0.000184486	0.135739	0.24345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
